timestamp,point_name,lat,lon,current_speed_kmph,free_flow_speed_kmph,current_travel_time_sec,free_flow_travel_time_sec,delay_sec,speed_ratio,congestion_index_pct,confidence,road_closure
2026-05-17 19:24:01.521162,Aleja 29 Listopada / Opolska,50.0861,19.952,44,56,363,284,79,0.7857,21.43,1.0,False
2026-05-17 19:24:01.521162,Aleja Pokoju / Centralna,50.0667,20.0028,40,49,47,39,8,0.8163,18.37,1.0,False
2026-05-17 19:24:01.521162,Aleja Powstania Warszawskiego,50.0647,19.9608,26,31,59,49,10,0.8387,16.13,1.0,False
2026-05-17 19:24:01.521162,Aleja Słowackiego / Łobzowska,50.0692,19.9302,23,27,313,270,43,0.8519,14.81,1.0,False
2026-05-17 19:24:01.521162,Aleje Trzech Wieszczów - AGH,50.0674,19.9209,17,21,101,84,17,0.8095,19.05,1.0,False
2026-05-17 19:24:01.521162,Armii Krajowej / Zarzecze,50.0738,19.8985,23,25,151,137,14,0.92,8,1.0,False
2026-05-17 19:24:01.521162,Bieżanowska / Wielicka,50.0207,19.982,19,24,140,113,27,0.7917,20.83,1.0,False
2026-05-17 19:24:01.521162,Bonarka / Kamieńskiego,50.0298,19.9513,27,34,19,15,4,0.7941,20.59,1.0,False
2026-05-17 19:24:01.521162,Bronowice SKA,50.0814,19.8994,104,112,538,498,40,0.9286,7.14,1.0,False
2026-05-17 19:24:01.521162,Cracovia / Aleja Mickiewicza,50.0595,19.9235,29,34,257,221,36,0.8529,14.71,1.0,False
2026-05-17 19:24:01.521162,Czarnowiejska / Armii Krajowej,50.069,19.9075,32,36,83,73,10,0.8889,11.11,1.0,False
2026-05-17 19:24:01.521162,Dworzec Główny Tunel,50.0686,19.9477,35,39,138,124,14,0.8974,10.26,1.0,False
2026-05-17 19:24:01.521162,Estakada Obrońców Lwowa,50.0396,19.9627,30,49,146,88,58,0.6122,38.78,1.0,False
2026-05-17 19:24:01.521162,Galeria Krakowska / Pawia,50.0669,19.9457,39,49,154,121,33,0.7959,20.41,1.0,False
2026-05-17 19:24:01.521162,Grzegórzecka,50.0578,19.9564,27,29,51,47,4,0.931,6.9,1.0,False
2026-05-17 19:24:01.521162,Kalwaryjska,50.0412,19.9443,22,25,133,115,18,0.88,12,1.0,False
2026-05-17 19:24:01.521162,Lubomirskiego,50.0676,19.9536,14,16,109,95,14,0.875,12.5,1.0,False
2026-05-17 19:24:01.521162,M1 / Aleja Pokoju,50.0661,20.0149,23,28,145,120,25,0.8214,17.86,1.0,False
2026-05-17 19:24:01.521162,Most Dębnicki,50.053,19.9278,24,28,208,177,31,0.8571,14.29,1.0,False
2026-05-17 19:24:01.521162,Nowohucka / Klimeckiego,50.0503,19.9765,26,29,261,230,31,0.8966,10.34,1.0,False
2026-05-17 19:24:01.521162,Nowy Kleparz,50.0731,19.9352,14,25,78,45,33,0.56,44,0.9,False
2026-05-17 19:24:01.521162,Opolska Estakada,50.0857,19.9536,28,34,62,50,12,0.8235,17.65,1.0,False
2026-05-17 19:24:01.521162,Plac Centralny,50.072,20.0372,19,21,75,69,6,0.9048,9.52,1.0,False
2026-05-17 19:24:01.521162,Plac Inwalidów,50.0671,19.9269,14,16,147,128,19,0.875,12.5,1.0,False
2026-05-17 19:24:01.521162,Prokocim Szpital,50.0117,20.0005,32,44,88,63,25,0.7273,27.27,1.0,False
2026-05-17 19:24:01.521162,Rondo Barei,50.0911,19.9742,33,38,46,40,6,0.8684,13.16,1.0,False
2026-05-17 19:24:01.521162,Rondo Czyżyńskie,50.0729,20.0167,31,38,12,10,2,0.8158,18.42,1.0,False
2026-05-17 19:24:01.521162,Rondo Grunwaldzkie,50.0492,19.9317,14,17,28,24,4,0.8235,17.65,1.0,False
2026-05-17 19:24:01.521162,Rondo Grzegórzeckie,50.0576,19.9609,25,30,61,50,11,0.8333,16.67,1.0,False
2026-05-17 19:24:01.521162,Rondo Matecznego,50.0364,19.9406,20,25,9,7,2,0.8,20,1.0,False
2026-05-17 19:24:01.521162,Rondo Mogilskie,50.0672,19.9595,26,34,21,16,5,0.7647,23.53,1.0,False
2026-05-17 19:24:01.521162,Rondo Ofiar Katynia,50.0879,19.8976,43,56,370,284,86,0.7679,23.21,1.0,False
2026-05-17 19:24:01.521162,Rondo Polsadu,50.0879,19.9618,36,43,42,35,7,0.8372,16.28,1.0,False
2026-05-17 19:24:01.521162,Wielicka / Powstańców Wielkopolskich,50.0335,19.9621,24,49,180,88,92,0.4898,51.02,1.0,False
2026-05-17 19:24:01.521162,Węzeł Balice / A4,50.0878,19.7937,34,40,132,114,18,0.85,15,1.0,False
2026-05-17 19:24:01.521162,Węzeł Tyniec / A4,50.0196,19.8078,38,45,714,605,109,0.8444,15.56,1.0,False
2026-05-17 19:24:01.521162,Węzeł Wielicka / A4,50.0034,20.0065,39,48,163,133,30,0.8125,18.75,1.0,False
2026-05-17 19:24:01.521162,Węzeł Łagiewniki,50.0136,19.9325,24,29,402,327,75,0.8276,17.24,1.0,False
2026-05-17 19:24:01.521162,Zakopiańska / Brożka,50.0227,19.9349,30,40,93,71,22,0.75,25,1.0,False
2026-05-17 19:24:01.521162,Łagiewniki,50.0202,19.9378,56,60,219,203,16,0.9333,6.67,1.0,False
2026-05-17 19:25:04.021392,Aleja 29 Listopada / Dobrego Pasterza,50.0953,19.9746,33,41,116,92,24,0.8049,19.51,1.0,False
2026-05-17 19:25:04.021392,Aleja 29 Listopada / Opolska,50.0861,19.952,43,56,374,284,90,0.7679,23.21,1.0,False
2026-05-17 19:25:04.021392,Aleja Pokoju / Centralna,50.0667,20.0028,42,49,46,39,7,0.8571,14.29,1.0,False
2026-05-17 19:25:04.021392,Aleja Powstania Warszawskiego,50.0647,19.9608,27,31,56,49,7,0.871,12.9,1.0,False
2026-05-17 19:25:04.021392,Aleja Słowackiego / Łobzowska,50.0692,19.9302,23,27,322,270,52,0.8519,14.81,1.0,False
2026-05-17 19:25:04.021392,Aleje Trzech Wieszczów - AGH,50.0674,19.9209,18,21,99,84,15,0.8571,14.29,1.0,False
2026-05-17 19:25:04.021392,Armii Krajowej / Zarzecze,50.0738,19.8985,23,25,150,137,13,0.92,8,1.0,False
2026-05-17 19:25:04.021392,Bieżanowska / Wielicka,50.0207,19.982,18,24,147,113,34,0.75,25,1.0,False
2026-05-17 19:25:04.021392,Bonarka / Kamieńskiego,50.0298,19.9513,28,34,18,15,3,0.8235,17.65,1.0,False
2026-05-17 19:25:04.021392,Bronowice SKA,50.0814,19.8994,103,112,539,498,41,0.9196,8.04,1.0,False
2026-05-17 19:25:04.021392,Cracovia / Aleja Mickiewicza,50.0595,19.9235,29,34,263,221,42,0.8529,14.71,1.0,False
2026-05-17 19:25:04.021392,Czarnowiejska / Armii Krajowej,50.069,19.9075,33,36,81,73,8,0.9167,8.33,1.0,False
2026-05-17 19:25:04.021392,Dworzec Główny Tunel,50.0686,19.9477,36,39,135,124,11,0.9231,7.69,1.0,False
2026-05-17 19:25:04.021392,Estakada Obrońców Lwowa,50.0396,19.9627,34,48,127,90,37,0.7083,29.17,1.0,False
2026-05-17 19:25:04.021392,Galeria Krakowska / Pawia,50.0669,19.9457,40,49,150,121,29,0.8163,18.37,1.0,False
2026-05-17 19:25:04.021392,Grzegórzecka,50.0578,19.9564,27,29,51,47,4,0.931,6.9,1.0,False
2026-05-17 19:25:04.021392,Kalwaryjska,50.0412,19.9443,22,25,129,115,14,0.88,12,1.0,False
2026-05-17 19:25:04.021392,Lubomirskiego,50.0676,19.9536,14,16,107,95,12,0.875,12.5,1.0,False
2026-05-17 19:25:04.021392,M1 / Aleja Pokoju,50.0661,20.0149,24,28,141,120,21,0.8571,14.29,1.0,False
2026-05-17 19:25:04.021392,Most Dębnicki,50.053,19.9278,23,28,215,177,38,0.8214,17.86,1.0,False
2026-05-17 19:25:04.021392,Nowohucka / Klimeckiego,50.0503,19.9765,27,29,249,230,19,0.931,6.9,1.0,False
2026-05-17 19:25:04.021392,Nowy Kleparz,50.0731,19.9352,15,26,74,43,31,0.5769,42.31,0.9,False
2026-05-17 19:25:04.021392,Opolska Estakada,50.0857,19.9536,28,34,62,50,12,0.8235,17.65,1.0,False
2026-05-17 19:25:04.021392,Plac Centralny,50.072,20.0372,19,21,75,69,6,0.9048,9.52,1.0,False
2026-05-17 19:25:04.021392,Plac Inwalidów,50.0671,19.9269,15,16,139,128,11,0.9375,6.25,1.0,False
2026-05-17 19:25:04.021392,Prokocim Szpital,50.0117,20.0005,31,45,87,61,26,0.6889,31.11,1.0,False
2026-05-17 19:25:04.021392,Rondo Barei,50.0911,19.9742,31,38,49,40,9,0.8158,18.42,1.0,False
2026-05-17 19:25:04.021392,Rondo Czyżyńskie,50.0729,20.0167,31,38,12,10,2,0.8158,18.42,1.0,False
2026-05-17 19:25:04.021392,Rondo Grunwaldzkie,50.0492,19.9317,14,17,29,24,5,0.8235,17.65,1.0,False
2026-05-17 19:25:04.021392,Rondo Grzegórzeckie,50.0576,19.9609,24,30,62,50,12,0.8,20,1.0,False
2026-05-17 19:25:04.021392,Rondo Matecznego,50.0364,19.9406,19,25,9,7,2,0.76,24,1.0,False
2026-05-17 19:25:04.021392,Rondo Mogilskie,50.0672,19.9595,26,34,21,16,5,0.7647,23.53,1.0,False
2026-05-17 19:25:04.021392,Rondo Ofiar Katynia,50.0879,19.8976,43,56,372,284,88,0.7679,23.21,1.0,False
2026-05-17 19:25:04.021392,Rondo Polsadu,50.0879,19.9618,35,43,44,35,9,0.814,18.6,1.0,False
2026-05-17 19:25:04.021392,Wielicka / Powstańców Wielkopolskich,50.0335,19.9621,29,48,151,90,61,0.6042,39.58,1.0,False
2026-05-17 19:25:04.021392,Węzeł Balice / A4,50.0878,19.7937,33,40,139,114,25,0.825,17.5,1.0,False
2026-05-17 19:25:04.021392,Węzeł Tyniec / A4,50.0196,19.8078,38,45,710,605,105,0.8444,15.56,1.0,False
2026-05-17 19:25:04.021392,Węzeł Wielicka / A4,50.0034,20.0065,39,48,162,133,29,0.8125,18.75,1.0,False
2026-05-17 19:25:04.021392,Węzeł Łagiewniki,50.0136,19.9325,24,29,395,327,68,0.8276,17.24,1.0,False
2026-05-17 19:25:04.021392,Zakopiańska / Brożka,50.0227,19.9349,32,40,87,71,16,0.8,20,1.0,False
2026-05-17 19:25:04.021392,Łagiewniki,50.0202,19.9378,52,60,233,203,30,0.8667,13.33,1.0,False
2026-05-17 19:26:06.516634,Aleja 29 Listopada / Dobrego Pasterza,50.0953,19.9746,32,41,118,92,26,0.7805,21.95,1.0,False
2026-05-17 19:26:06.516634,Aleja 29 Listopada / Opolska,50.0861,19.952,46,56,349,284,65,0.8214,17.86,1.0,False
2026-05-17 19:26:06.516634,Aleja Pokoju / Centralna,50.0667,20.0028,42,49,46,39,7,0.8571,14.29,1.0,False
2026-05-17 19:26:06.516634,Aleja Powstania Warszawskiego,50.0647,19.9608,26,31,58,49,9,0.8387,16.13,1.0,False
2026-05-17 19:26:06.516634,Aleja Słowackiego / Łobzowska,50.0692,19.9302,22,27,335,270,65,0.8148,18.52,1.0,False
2026-05-17 19:26:06.516634,Aleje Trzech Wieszczów - AGH,50.0674,19.9209,18,21,98,84,14,0.8571,14.29,1.0,False
2026-05-17 19:26:06.516634,Armii Krajowej / Zarzecze,50.0738,19.8985,23,25,152,137,15,0.92,8,1.0,False
2026-05-17 19:26:06.516634,Bieżanowska / Wielicka,50.0207,19.982,19,24,146,113,33,0.7917,20.83,1.0,False
2026-05-17 19:26:06.516634,Bonarka / Kamieńskiego,50.0298,19.9513,29,34,18,15,3,0.8529,14.71,1.0,False
2026-05-17 19:26:06.516634,Bronowice SKA,50.0814,19.8994,101,112,554,498,56,0.9018,9.82,1.0,False
2026-05-17 19:26:06.516634,Cracovia / Aleja Mickiewicza,50.0595,19.9235,29,34,257,221,36,0.8529,14.71,1.0,False
2026-05-17 19:26:06.516634,Czarnowiejska / Armii Krajowej,50.069,19.9075,32,36,81,73,8,0.8889,11.11,1.0,False
2026-05-17 19:26:06.516634,Dworzec Główny Tunel,50.0686,19.9477,34,39,141,124,17,0.8718,12.82,1.0,False
2026-05-17 19:26:06.516634,Estakada Obrońców Lwowa,50.0396,19.9627,44,49,99,88,11,0.898,10.2,1.0,False
2026-05-17 19:26:06.516634,Galeria Krakowska / Pawia,50.0669,19.9457,40,49,148,121,27,0.8163,18.37,1.0,False
2026-05-17 19:26:06.516634,Grzegórzecka,50.0578,19.9564,26,29,52,47,5,0.8966,10.34,1.0,False
2026-05-17 19:26:06.516634,Kalwaryjska,50.0412,19.9443,22,25,132,115,17,0.88,12,1.0,False
2026-05-17 19:26:06.516634,Lubomirskiego,50.0676,19.9536,14,16,107,95,12,0.875,12.5,1.0,False
2026-05-17 19:26:06.516634,M1 / Aleja Pokoju,50.0661,20.0149,23,28,143,120,23,0.8214,17.86,1.0,False
2026-05-17 19:26:06.516634,Most Dębnicki,50.053,19.9278,23,28,213,177,36,0.8214,17.86,1.0,False
2026-05-17 19:26:06.516634,Nowohucka / Klimeckiego,50.0503,19.9765,25,29,265,230,35,0.8621,13.79,1.0,False
2026-05-17 19:26:06.516634,Nowy Kleparz,50.0731,19.9352,14,25,78,45,33,0.56,44,0.9,False
2026-05-17 19:26:06.516634,Opolska Estakada,50.0857,19.9536,27,34,63,50,13,0.7941,20.59,1.0,False
2026-05-17 19:26:06.516634,Plac Centralny,50.072,20.0372,19,21,75,69,6,0.9048,9.52,1.0,False
2026-05-17 19:26:06.516634,Plac Inwalidów,50.0671,19.9269,14,16,149,128,21,0.875,12.5,1.0,False
2026-05-17 19:26:06.516634,Prokocim Szpital,50.0117,20.0005,29,44,96,63,33,0.6591,34.09,1.0,False
2026-05-17 19:26:06.516634,Rondo Barei,50.0911,19.9742,32,38,47,40,7,0.8421,15.79,1.0,False
2026-05-17 19:26:06.516634,Rondo Czyżyńskie,50.0729,20.0167,33,38,12,10,2,0.8684,13.16,1.0,False
2026-05-17 19:26:06.516634,Rondo Grunwaldzkie,50.0492,19.9317,14,17,30,24,6,0.8235,17.65,1.0,False
2026-05-17 19:26:06.516634,Rondo Grzegórzeckie,50.0576,19.9609,25,30,61,50,11,0.8333,16.67,1.0,False
2026-05-17 19:26:06.516634,Rondo Matecznego,50.0364,19.9406,20,25,9,7,2,0.8,20,1.0,False
2026-05-17 19:26:06.516634,Rondo Mogilskie,50.0672,19.9595,27,34,20,16,4,0.7941,20.59,1.0,False
2026-05-17 19:26:06.516634,Rondo Ofiar Katynia,50.0879,19.8976,45,56,354,284,70,0.8036,19.64,1.0,False
2026-05-17 19:26:06.516634,Rondo Polsadu,50.0879,19.9618,35,43,43,35,8,0.814,18.6,1.0,False
2026-05-17 19:26:06.516634,Wielicka / Powstańców Wielkopolskich,50.0335,19.9621,37,49,115,88,27,0.7551,24.49,1.0,False
2026-05-17 19:26:06.516634,Węzeł Balice / A4,50.0878,19.7937,34,40,135,114,21,0.85,15,1.0,False
2026-05-17 19:26:06.516634,Węzeł Tyniec / A4,50.0196,19.8078,37,45,745,605,140,0.8222,17.78,1.0,False
2026-05-17 19:26:06.516634,Węzeł Wielicka / A4,50.0034,20.0065,38,48,168,133,35,0.7917,20.83,1.0,False
2026-05-17 19:26:06.516634,Węzeł Łagiewniki,50.0136,19.9325,24,29,391,327,64,0.8276,17.24,1.0,False
2026-05-17 19:26:06.516634,Zakopiańska / Brożka,50.0227,19.9349,33,40,87,71,16,0.825,17.5,1.0,False
2026-05-17 19:26:06.516634,Łagiewniki,50.0202,19.9378,53,60,230,203,27,0.8833,11.67,1.0,False
2026-05-17 19:27:08.775844,Aleja 29 Listopada / Dobrego Pasterza,50.0953,19.9746,31,41,120,92,28,0.7561,24.39,1.0,False
2026-05-17 19:27:08.775844,Aleja 29 Listopada / Opolska,50.0861,19.952,46,56,348,284,64,0.8214,17.86,1.0,False
2026-05-17 19:27:08.775844,Aleja Pokoju / Centralna,50.0667,20.0028,41,49,46,39,7,0.8367,16.33,1.0,False
2026-05-17 19:27:08.775844,Aleja Powstania Warszawskiego,50.0647,19.9608,25,31,61,49,12,0.8065,19.35,1.0,False
2026-05-17 19:27:08.775844,Aleja Słowackiego / Łobzowska,50.0692,19.9302,23,27,323,270,53,0.8519,14.81,1.0,False
2026-05-17 19:27:08.775844,Aleje Trzech Wieszczów - AGH,50.0674,19.9209,18,21,97,84,13,0.8571,14.29,1.0,False
2026-05-17 19:27:08.775844,Armii Krajowej / Zarzecze,50.0738,19.8985,23,25,148,137,11,0.92,8,1.0,False
2026-05-17 19:27:08.775844,Bieżanowska / Wielicka,50.0207,19.982,19,24,146,113,33,0.7917,20.83,1.0,False
2026-05-17 19:27:08.775844,Bonarka / Kamieńskiego,50.0298,19.9513,29,34,18,15,3,0.8529,14.71,1.0,False
2026-05-17 19:27:08.775844,Bronowice SKA,50.0814,19.8994,101,112,553,498,55,0.9018,9.82,1.0,False
2026-05-17 19:27:08.775844,Cracovia / Aleja Mickiewicza,50.0595,19.9235,28,34,264,221,43,0.8235,17.65,1.0,False
2026-05-17 19:27:08.775844,Czarnowiejska / Armii Krajowej,50.069,19.9075,33,36,79,73,6,0.9167,8.33,1.0,False
2026-05-17 19:27:08.775844,Dworzec Główny Tunel,50.0686,19.9477,35,39,137,124,13,0.8974,10.26,1.0,False
2026-05-17 19:27:08.775844,Estakada Obrońców Lwowa,50.0396,19.9627,45,49,95,88,7,0.9184,8.16,1.0,False
2026-05-17 19:27:08.775844,Galeria Krakowska / Pawia,50.0669,19.9457,40,49,150,121,29,0.8163,18.37,1.0,False
2026-05-17 19:27:08.775844,Grzegórzecka,50.0578,19.9564,26,29,52,47,5,0.8966,10.34,1.0,False
2026-05-17 19:27:08.775844,Kalwaryjska,50.0412,19.9443,22,25,129,115,14,0.88,12,1.0,False
2026-05-17 19:27:08.775844,Lubomirskiego,50.0676,19.9536,15,16,104,95,9,0.9375,6.25,1.0,False
2026-05-17 19:27:08.775844,M1 / Aleja Pokoju,50.0661,20.0149,24,28,142,120,22,0.8571,14.29,1.0,False
2026-05-17 19:27:08.775844,Most Dębnicki,50.053,19.9278,24,28,208,177,31,0.8571,14.29,1.0,False
2026-05-17 19:27:08.775844,Nowohucka / Klimeckiego,50.0503,19.9765,27,29,250,230,20,0.931,6.9,1.0,False
2026-05-17 19:27:08.775844,Nowy Kleparz,50.0731,19.9352,15,26,74,43,31,0.5769,42.31,0.89,False
2026-05-17 19:27:08.775844,Opolska Estakada,50.0857,19.9536,28,34,61,50,11,0.8235,17.65,1.0,False
2026-05-17 19:27:08.775844,Plac Centralny,50.072,20.0372,20,21,74,69,5,0.9524,4.76,1.0,False
2026-05-17 19:27:08.775844,Plac Inwalidów,50.0671,19.9269,14,16,144,128,16,0.875,12.5,1.0,False
2026-05-17 19:27:08.775844,Prokocim Szpital,50.0117,20.0005,27,45,103,61,42,0.6,40,1.0,False
2026-05-17 19:27:08.775844,Rondo Barei,50.0911,19.9742,32,38,47,40,7,0.8421,15.79,1.0,False
2026-05-17 19:27:08.775844,Rondo Czyżyńskie,50.0729,20.0167,32,38,12,10,2,0.8421,15.79,1.0,False
2026-05-17 19:27:08.775844,Rondo Grunwaldzkie,50.0492,19.9317,14,17,28,24,4,0.8235,17.65,1.0,False
2026-05-17 19:27:08.775844,Rondo Grzegórzeckie,50.0576,19.9609,25,30,61,50,11,0.8333,16.67,1.0,False
2026-05-17 19:27:08.775844,Rondo Matecznego,50.0364,19.9406,20,25,9,7,2,0.8,20,1.0,False
2026-05-17 19:27:08.775844,Rondo Mogilskie,50.0672,19.9595,26,34,21,16,5,0.7647,23.53,1.0,False
2026-05-17 19:27:08.775844,Rondo Ofiar Katynia,50.0879,19.8976,43,56,374,284,90,0.7679,23.21,1.0,False
2026-05-17 19:27:08.775844,Rondo Polsadu,50.0879,19.9618,35,43,42,35,7,0.814,18.6,1.0,False
2026-05-17 19:27:08.775844,Wielicka / Powstańców Wielkopolskich,50.0335,19.9621,38,49,113,88,25,0.7755,22.45,1.0,False
2026-05-17 19:27:08.775844,Węzeł Balice / A4,50.0878,19.7937,34,40,134,114,20,0.85,15,1.0,False
2026-05-17 19:27:08.775844,Węzeł Tyniec / A4,50.0196,19.8078,39,45,696,605,91,0.8667,13.33,1.0,False
2026-05-17 19:27:08.775844,Węzeł Wielicka / A4,50.0034,20.0065,38,48,169,133,36,0.7917,20.83,1.0,False
2026-05-17 19:27:08.775844,Węzeł Łagiewniki,50.0136,19.9325,24,29,403,327,76,0.8276,17.24,1.0,False
2026-05-17 19:27:08.775844,Zakopiańska / Brożka,50.0227,19.9349,33,40,87,71,16,0.825,17.5,1.0,False
2026-05-17 19:27:08.775844,Łagiewniki,50.0202,19.9378,55,60,221,203,18,0.9167,8.33,1.0,False
2026-05-17 19:28:11.094632,Aleja 29 Listopada / Dobrego Pasterza,50.0953,19.9746,32,41,118,92,26,0.7805,21.95,1.0,False
2026-05-17 19:28:11.094632,Aleja 29 Listopada / Opolska,50.0861,19.952,45,56,353,284,69,0.8036,19.64,1.0,False
2026-05-17 19:28:11.094632,Aleja Pokoju / Centralna,50.0667,20.0028,40,49,48,39,9,0.8163,18.37,1.0,False
2026-05-17 19:28:11.094632,Aleja Powstania Warszawskiego,50.0647,19.9608,27,31,56,49,7,0.871,12.9,1.0,False
2026-05-17 19:28:11.094632,Aleja Słowackiego / Łobzowska,50.0692,19.9302,23,27,312,270,42,0.8519,14.81,1.0,False
2026-05-17 19:28:11.094632,Aleje Trzech Wieszczów - AGH,50.0674,19.9209,18,21,99,84,15,0.8571,14.29,1.0,False
2026-05-17 19:28:11.094632,Armii Krajowej / Zarzecze,50.0738,19.8985,23,25,152,137,15,0.92,8,1.0,False
2026-05-17 19:28:11.094632,Bieżanowska / Wielicka,50.0207,19.982,20,24,137,113,24,0.8333,16.67,1.0,False
2026-05-17 19:28:11.094632,Bonarka / Kamieńskiego,50.0298,19.9513,29,34,17,15,2,0.8529,14.71,1.0,False
2026-05-17 19:28:11.094632,Bronowice SKA,50.0814,19.8994,100,112,557,498,59,0.8929,10.71,1.0,False
